1 50 2858
2 50 7109
3 50 9982
4 50 7161
5 50 2787
6 50 2184
7 50 2547
8 50 1411
9 50 821
10 50 760
11 50 656
12 50 347
13 50 254
14 50 233
15 50 162
16 50 114
17 50 82
18 50 64
19 50 53
20 50 27
21 50 27
22 50 26
23 50 19
24 50 10
25 50 11
26 50 5
27 50 7
28 50 3
29 50 4
30 50 1
31 50 2
32 50 1
33 50 3

1 100 384
2 100 868
3 100 1170
4 100 878
5 100 348
6 100 273
7 100 296
8 100 165
9 100 110
10 100 94
11 100 73
12 100 36
13 100 36
14 100 28
15 100 11
16 100 19
17 100 7
18 100 6
19 100 8
20 100 3
21 100 4
23 100 1
24 100 2
26 100 1
28 100 1

1 150 528
2 150 1381
3 150 1785
4 150 1405
5 150 556
6 150 398
7 150 409
8 150 274
9 150 165
10 150 148
11 150 102
12 150 37
13 150 54
14 150 35
15 150 27
16 150 8
17 150 17
18 150 12
19 150 9
20 150 3
21 150 4
22 150 5
23 150 5
25 150 2
27 150 1

1 200 758
2 200 1744
3 200 2354
4 200 1723
5 200 706
6 200 517
7 200 566
8 200 328
9 200 208
10 200 188
11 200 135
12 200 98
13 200 71
14 200 56
15 200 32
16 200 24
17 200 22
18 200 19
19 200 5
20 200 6
21 200 6
22 200 4
23 200 4
24 200 3
25 200 1
26 200 2
29 200 1
31 200 1

1 250 892
2 250 2184
3 250 2940
4 250 2238
5 250 885
6 250 641
7 250 758
8 250 394
9 250 263
10 250 194
11 250 173
12 250 112
13 250 83
14 250 75
15 250 51
16 250 39
17 250 17
18 250 15
19 250 9
20 250 9
21 250 6
22 250 7
23 250 4
24 250 4
25 250 1
26 250 2
27 250 1
29 250 1
30 250 1
34 250 1

1 300 1073
2 300 2601
3 300 3460
4 300 2674
5 300 1079
6 300 835
7 300 890
8 300 500
9 300 308
10 300 266
11 300 211
12 300 126
13 300 87
14 300 83
15 300 45
16 300 44
17 300 16
18 300 24
19 300 17
20 300 6
21 300 8
22 300 8
23 300 5
24 300 5
25 300 1
26 300 2
27 300 2
29 300 1
30 300 2
31 300 1
37 300 1

1 350 1131
2 350 3003
3 350 4051
4 350 3014
5 350 1185
6 350 946
7 350 991
8 350 561
9 350 389
10 350 329
11 350 259
12 350 132
13 350 106
14 350 85
15 350 58
16 350 54
17 350 25
18 350 28
19 350 25
20 350 11
21 350 5
22 350 15
23 350 8
24 350 9
25 350 6
29 350 1
30 350 1
37 350 2

1 400 1371
2 400 3361
3 400 4674
4 400 3402
5 400 1354
6 400 1022
7 400 1162
8 400 660
9 400 455
10 400 351
11 400 279
12 400 157
13 400 131
14 400 99
15 400 83
16 400 47
17 400 42
18 400 31
19 400 24
20 400 14
21 400 12
22 400 8
23 400 7
24 400 9
25 400 5
26 400 2
27 400 3
32 400 1
33 400 1
37 400 1
38 400 1

1 450 1534
2 450 3804
3 450 5369
4 450 3874
5 450 1476
6 450 1172
7 450 1300
8 450 771
9 450 465
10 450 437
11 450 316
12 450 195
13 450 137
14 450 98
15 450 81
16 450 69
17 450 38
18 450 33
19 450 26
20 450 19
21 450 12
22 450 15
23 450 9
24 450 6
25 450 2
26 450 4
27 450 4
28 450 1
42 450 1

1 500 1759
2 500 4453
3 500 5749
4 500 4500
5 500 1707
6 500 1396
7 500 1511
8 500 865
9 500 523
10 500 449
11 500 357
12 500 177
13 500 125
14 500 133
15 500 86
16 500 65
17 500 51
18 500 34
19 500 19
20 500 12
21 500 16
22 500 14
23 500 7
24 500 5
25 500 9
27 500 4
28 500 1
29 500 1
30 500 1
32 500 1

1 550 1803
2 550 4535
3 550 6514
4 550 4611
5 550 1806
6 550 1470
7 550 1569
8 550 851
9 550 615
10 550 497
11 550 401
12 550 215
13 550 180
14 550 163
15 550 121
16 550 59
17 550 59
18 550 53
19 550 38
20 550 13
21 550 13
22 550 12
23 550 12
24 550 7
25 550 5
26 550 4
27 550 2
29 550 1
30 550 2
33 550 2
38 550 1

1 600 2007
2 600 5076
3 600 7117
4 600 5111
5 600 2004
6 600 1546
7 600 1781
8 600 946
9 600 598
10 600 506
11 600 460
12 600 248
13 600 190
14 600 173
15 600 124
16 600 70
17 600 62
18 600 52
19 600 26
20 600 22
21 600 19
22 600 25
23 600 7
24 600 8
25 600 2
26 600 4
27 600 5
28 600 4
30 600 3
31 600 1
32 600 1
34 600 1

1 650 2113
2 650 5354
3 650 7623
4 650 5430
5 650 2119
6 650 1715
7 650 1943
8 650 999
9 650 637
10 650 600
11 650 502
12 650 232
13 650 216
14 650 197
15 650 135
16 650 87
17 650 67
18 650 55
19 650 36
20 650 24
21 650 17
22 650 18
23 650 7
24 650 8
25 650 8
26 650 4
27 650 1
28 650 2
29 650 4
30 650 2
32 650 1
34 650 1
35 650 1
36 650 1
39 650 2

1 700 2350
2 700 5978
3 700 8300
4 700 5996
5 700 2368
6 700 1834
7 700 2058
8 700 1151
9 700 744
10 700 615
11 700 497
12 700 294
13 700 243
14 700 157
15 700 132
16 700 84
17 700 70
18 700 59
19 700 57
20 700 17
21 700 14
22 700 17
23 700 14
24 700 7
25 700 7
26 700 5
27 700 3
29 700 3
30 700 1
33 700 2
34 700 1
36 700 1

1 750 2504
2 750 6412
3 750 8767
4 750 6485
5 750 2493
6 750 1984
7 750 2194
8 750 1233
9 750 847
10 750 696
11 750 546
12 750 297
13 750 232
14 750 190
15 750 142
16 750 90
17 750 72
18 750 46
19 750 41
20 750 29
21 750 20
22 750 17
23 750 14
24 750 3
25 750 5
26 750 8
27 750 3
28 750 7
29 750 2
30 750 1
32 750 1
34 750 3
36 750 1

1 800 2627
2 800 6677
3 800 9372
4 800 6793
5 800 2622
6 800 2194
7 800 2295
8 800 1276
9 800 833
10 800 697
11 800 563
12 800 342
13 800 270
14 800 200
15 800 175
16 800 88
17 800 97
18 800 72
19 800 40
20 800 25
21 800 27
22 800 21
23 800 11
24 800 11
25 800 4
26 800 4
27 800 6
28 800 2
29 800 5
31 800 1
32 800 1
33 800 1
34 800 1
37 800 2

1 850 2892
2 850 7260
3 850 9951
4 850 7374
5 850 2917
6 850 2161
7 850 2513
8 850 1392
9 850 913
10 850 758
11 850 623
12 850 348
13 850 255
14 850 241
15 850 168
16 850 96
17 850 82
18 850 55
19 850 40
20 850 31
21 850 26
22 850 20
23 850 17
24 850 17
25 850 10
26 850 8
27 850 4
28 850 2
29 850 1
30 850 2
31 850 1

1 900 3053
2 900 7679
3 900 10518
4 900 7814
5 900 3001
6 900 2387
7 900 2630
8 900 1494
9 900 983
10 900 753
11 900 685
12 900 341
13 900 277
14 900 253
15 900 183
16 900 103
17 900 83
18 900 71
19 900 45
20 900 46
21 900 24
22 900 15
23 900 11
24 900 8
25 900 6
26 900 8
27 900 1
28 900 4
29 900 1
30 900 6
31 900 2
32 900 2
33 900 2
38 900 1

1 950 3192
2 950 8226
3 950 11055
4 950 8295
5 950 3248
6 950 2487
7 950 2886
8 950 1597
9 950 989
10 950 805
11 950 666
12 950 393
13 950 304
14 950 241
15 950 199
16 950 102
17 950 90
18 950 71
19 950 56
20 950 30
21 950 32
22 950 14
23 950 17
24 950 9
25 950 6
26 950 9
27 950 7
28 950 4
30 950 1
31 950 4
32 950 1
33 950 1

1 1000 3314
2 1000 8612
3 1000 11731
4 1000 8768
5 1000 3432
6 1000 2660
7 1000 2947
8 1000 1636
